date,county,cases,deaths,new_cases,new_deaths,state,retail,grocery,parks,transit,workplaces,residential
2020-07-30,Kenosha,2374,51,26.0,0.0,Wisconsin,5.0,2.0,90.0,,-31.0,7.0
2020-07-30,Kewaunee,109,2,3.0,0.0,Wisconsin,,,,,-24.0,
2020-07-30,Lafayette,102,0,1.0,0.0,Wisconsin,,,,,-25.0,
2020-07-30,Langlade,42,1,4.0,0.0,Wisconsin,26.0,,,,-23.0,
2020-07-30,Lincoln,60,0,4.0,0.0,Wisconsin,21.0,,,,-22.0,4.0
2020-07-30,Manitowoc,281,1,9.0,0.0,Wisconsin,5.0,18.0,,,-24.0,4.0
2020-07-30,Marathon,532,5,14.0,1.0,Wisconsin,-5.0,14.0,,,-28.0,5.0
2020-07-30,Marinette,272,3,15.0,0.0,Wisconsin,14.0,23.0,,,-21.0,3.0
2020-07-30,Marquette,67,1,0.0,0.0,Wisconsin,,,,,-13.0,
2020-07-30,Milwaukee,19069,433,242.0,4.0,Wisconsin,-13.0,-2.0,150.0,-22.0,-38.0,9.0
2020-07-30,Monroe,200,1,8.0,0.0,Wisconsin,5.0,22.0,,17.0,-24.0,4.0
2020-07-30,Oconto,164,0,10.0,0.0,Wisconsin,,,,,-22.0,5.0
2020-07-30,Oneida,79,0,5.0,0.0,Wisconsin,34.0,52.0,,,-16.0,4.0
2020-07-30,Outagamie,1037,12,29.0,0.0,Wisconsin,-9.0,5.0,,-16.0,-32.0,7.0
2020-07-30,Ozaukee,533,17,15.0,0.0,Wisconsin,-1.0,3.0,182.0,,-37.0,10.0
2020-07-30,Pepin,40,0,-1.0,0.0,Wisconsin,,,,,-27.0,
2020-07-30,Pierce,160,0,1.0,0.0,Wisconsin,,,,,-31.0,7.0
2020-07-30,Polk,108,2,3.0,0.0,Wisconsin,15.0,20.0,,,-26.0,5.0
2020-07-30,Portage,330,0,3.0,0.0,Wisconsin,-3.0,2.0,,,-34.0,8.0
2020-07-30,Price,18,0,0.0,0.0,Wisconsin,,,,,-23.0,
2020-07-30,Racine,3446,75,47.0,0.0,Wisconsin,-3.0,5.0,,4.0,-31.0,7.0
2020-07-30,Richland,25,4,3.0,0.0,Wisconsin,,,,,-25.0,
2020-07-30,Rock,1460,26,2.0,0.0,Wisconsin,-3.0,1.0,,13.0,-30.0,7.0
2020-07-30,Rusk,13,1,0.0,0.0,Wisconsin,,,,,-17.0,
2020-07-30,Sauk,338,3,19.0,0.0,Wisconsin,64.0,42.0,,,-28.0,6.0
2020-07-30,Sawyer,31,0,4.0,0.0,Wisconsin,,,,,-11.0,
2020-07-30,Shawano,143,0,4.0,0.0,Wisconsin,13.0,18.0,,,-24.0,5.0
2020-07-30,Sheboygan,573,5,15.0,0.0,Wisconsin,5.0,14.0,,22.0,-26.0,6.0
2020-07-30,Taylor,44,0,2.0,0.0,Wisconsin,0.0,,,,-22.0,
2020-07-30,Trempealeau,285,1,4.0,0.0,Wisconsin,,,,,-27.0,6.0
2020-07-30,Vernon,54,0,3.0,0.0,Wisconsin,7.0,,,,-24.0,
2020-07-30,Vilas,28,0,3.0,0.0,Wisconsin,83.0,,,,-8.0,
2020-07-30,Walworth,1142,21,39.0,0.0,Wisconsin,9.0,19.0,,15.0,-27.0,6.0
2020-07-30,Washburn,17,0,3.0,0.0,Wisconsin,,,,,-14.0,
2020-07-30,Washington,804,23,15.0,0.0,Wisconsin,2.0,7.0,,,-31.0,8.0
2020-07-30,Waukesha,3380,51,96.0,2.0,Wisconsin,-8.0,5.0,,8.0,-38.0,11.0
2020-07-30,Waupaca,344,14,10.0,0.0,Wisconsin,16.0,18.0,,,-24.0,4.0
2020-07-30,Waushara,95,0,6.0,0.0,Wisconsin,,,,,-21.0,
2020-07-30,Winnebago,997,16,19.0,0.0,Wisconsin,-2.0,2.0,,19.0,-30.0,7.0
2020-07-30,Wood,204,1,15.0,0.0,Wisconsin,3.0,5.0,,,-26.0,5.0
2020-07-31,Adams,69,2,3.0,0.0,Wisconsin,,,,,-18.0,
2020-07-31,Ashland,15,0,0.0,0.0,Wisconsin,,,,,-27.0,
2020-07-31,Barron,228,3,21.0,0.0,Wisconsin,10.0,46.0,,,-19.0,4.0
2020-07-31,Bayfield,18,1,0.0,0.0,Wisconsin,,,,,-21.0,
2020-07-31,Brown,3919,51,23.0,1.0,Wisconsin,-11.0,9.0,232.0,-49.0,-32.0,7.0
2020-07-31,Buffalo,41,2,0.0,0.0,Wisconsin,,,,,-26.0,
2020-07-31,Burnett,13,1,0.0,0.0,Wisconsin,,,,,-14.0,
2020-07-31,Calumet,236,2,6.0,0.0,Wisconsin,-10.0,7.0,,,-33.0,9.0
2020-07-31,Chippewa,208,0,5.0,0.0,Wisconsin,5.0,39.0,,,-23.0,4.0
2020-07-31,Clark,168,7,1.0,0.0,Wisconsin,4.0,,,,-24.0,4.0
2020-07-31,Columbia,213,1,3.0,0.0,Wisconsin,15.0,18.0,,57.0,-28.0,6.0
2020-07-31,Crawford,56,0,1.0,0.0,Wisconsin,,,,,-24.0,
2020-07-31,Dane,4086,37,79.0,2.0,Wisconsin,-25.0,2.0,165.0,-28.0,-46.0,14.0
2020-07-31,Dodge,655,5,13.0,0.0,Wisconsin,0.0,14.0,,,-26.0,6.0
2020-07-31,Door,84,3,0.0,0.0,Wisconsin,129.0,109.0,,,-13.0,
2020-07-31,Douglas,113,0,3.0,0.0,Wisconsin,7.0,14.0,,,-29.0,4.0
2020-07-31,Dunn,102,0,1.0,0.0,Wisconsin,-12.0,12.0,,19.0,-30.0,4.0
2020-07-31,Forest,58,4,1.0,0.0,Wisconsin,,,,,-15.0,
2020-07-31,Grant,318,14,5.0,0.0,Wisconsin,-3.0,23.0,,,-33.0,5.0
2020-07-31,Green,123,1,2.0,0.0,Wisconsin,-3.0,16.0,,,-31.0,6.0
2020-07-31,Green,123,1,2.0,0.0,Wisconsin,15.0,,,,-18.0,
2020-07-31,Iowa,62,0,0.0,0.0,Wisconsin,-2.0,,,,-32.0,
2020-07-31,Jackson,46,1,1.0,0.0,Wisconsin,15.0,,,34.0,-24.0,
2020-07-31,Jefferson,544,5,2.0,0.0,Wisconsin,-4.0,23.0,,3.0,-31.0,7.0
2020-07-31,Juneau,119,1,2.0,0.0,Wisconsin,,30.0,,46.0,-20.0,3.0
2020-07-31,Kenosha,2427,52,53.0,1.0,Wisconsin,-3.0,0.0,106.0,,-31.0,7.0
2020-07-31,Kewaunee,109,2,0.0,0.0,Wisconsin,,,,,-24.0,
2020-07-31,Lafayette,103,0,1.0,0.0,Wisconsin,,,,,-24.0,
2020-07-31,Langlade,43,1,1.0,0.0,Wisconsin,29.0,34.0,,,-22.0,
2020-07-31,Lincoln,60,0,0.0,0.0,Wisconsin,15.0,,,,-23.0,
2020-07-31,Manitowoc,287,1,6.0,0.0,Wisconsin,3.0,16.0,,,-25.0,4.0
2020-07-31,Marathon,547,5,15.0,0.0,Wisconsin,-15.0,7.0,101.0,,-30.0,6.0
2020-07-31,Marinette,280,3,8.0,0.0,Wisconsin,5.0,20.0,,,-23.0,4.0
2020-07-31,Marquette,69,1,2.0,0.0,Wisconsin,,,,,-14.0,
2020-07-31,Milwaukee,19248,438,179.0,5.0,Wisconsin,-14.0,-4.0,161.0,-20.0,-38.0,10.0
2020-07-31,Monroe,205,1,5.0,0.0,Wisconsin,6.0,29.0,,12.0,-25.0,4.0
2020-07-31,Oconto,164,0,0.0,0.0,Wisconsin,,,,,-23.0,4.0
2020-07-31,Oneida,81,0,2.0,0.0,Wisconsin,25.0,48.0,,,-18.0,5.0
2020-07-31,Outagamie,1061,12,24.0,0.0,Wisconsin,-19.0,2.0,143.0,-21.0,-34.0,7.0
2020-07-31,Ozaukee,564,17,31.0,0.0,Wisconsin,-7.0,0.0,197.0,,-39.0,10.0
2020-07-31,Pepin,40,0,0.0,0.0,Wisconsin,,,,,-19.0,
2020-07-31,Pierce,164,0,4.0,0.0,Wisconsin,17.0,,,,-32.0,7.0
2020-07-31,Polk,111,2,3.0,0.0,Wisconsin,15.0,30.0,,,-29.0,4.0
2020-07-31,Portage,337,0,7.0,0.0,Wisconsin,-13.0,5.0,,,-33.0,8.0
2020-07-31,Price,19,0,1.0,0.0,Wisconsin,,,,,-22.0,
2020-07-31,Racine,3483,77,37.0,2.0,Wisconsin,-9.0,6.0,,-1.0,-32.0,7.0
2020-07-31,Richland,25,4,0.0,0.0,Wisconsin,-4.0,,,,-21.0,
2020-07-31,Rock,1477,26,17.0,0.0,Wisconsin,-6.0,0.0,,25.0,-31.0,7.0
2020-07-31,Rusk,14,1,1.0,0.0,Wisconsin,,,,,-14.0,
2020-07-31,Sauk,347,3,9.0,0.0,Wisconsin,45.0,47.0,,,-27.0,6.0
2020-07-31,Sawyer,34,0,3.0,0.0,Wisconsin,,40.0,,,-12.0,
2020-07-31,Shawano,147,0,4.0,0.0,Wisconsin,8.0,20.0,,,-30.0,5.0
2020-07-31,Sheboygan,578,5,5.0,0.0,Wisconsin,-1.0,3.0,,30.0,-27.0,6.0
2020-07-31,Taylor,47,0,3.0,0.0,Wisconsin,-9.0,,,,-26.0,
2020-07-31,Trempealeau,301,2,16.0,1.0,Wisconsin,,9.0,,,-23.0,5.0
2020-07-31,Vernon,55,0,1.0,0.0,Wisconsin,8.0,,,,-24.0,
2020-07-31,Vilas,29,0,1.0,0.0,Wisconsin,42.0,110.0,,,-10.0,
2020-07-31,Walworth,1179,21,37.0,0.0,Wisconsin,7.0,19.0,,,-28.0,6.0
2020-07-31,Washburn,21,0,4.0,0.0,Wisconsin,,,,,-8.0,
2020-07-31,Washington,854,23,50.0,0.0,Wisconsin,-4.0,7.0,,,-31.0,9.0
2020-07-31,Waukesha,3488,53,108.0,2.0,Wisconsin,-15.0,1.0,207.0,10.0,-38.0,11.0
2020-07-31,Waupaca,350,14,6.0,0.0,Wisconsin,13.0,17.0,,,-25.0,4.0
2020-07-31,Waushara,99,0,4.0,0.0,Wisconsin,,,,,-19.0,
2020-07-31,Winnebago,1014,17,17.0,1.0,Wisconsin,-7.0,-3.0,193.0,52.0,-32.0,7.0
2020-07-31,Wood,216,1,12.0,0.0,Wisconsin,-8.0,2.0,,,-30.0,5.0
2020-08-01,Adams,69,2,0.0,0.0,Wisconsin,,,,,0.0,
2020-08-01,Ashland,19,0,4.0,0.0,Wisconsin,,,,,-6.0,
2020-08-01,Barron,253,3,25.0,0.0,Wisconsin,6.0,41.0,,,2.0,
2020-08-01,Brown,3962,51,43.0,0.0,Wisconsin,-22.0,11.0,252.0,-41.0,-6.0,-1.0
2020-08-01,Burnett,14,1,1.0,0.0,Wisconsin,,,,,10.0,
2020-08-01,Calumet,246,2,10.0,0.0,Wisconsin,-17.0,1.0,,,-6.0,
2020-08-01,Chippewa,209,0,1.0,0.0,Wisconsin,1.0,38.0,,,-4.0,
2020-08-01,Clark,173,7,5.0,0.0,Wisconsin,,,,,-4.0,
2020-08-01,Columbia,219,1,6.0,0.0,Wisconsin,20.0,26.0,,101.0,-1.0,
2020-08-01,Crawford,57,0,1.0,0.0,Wisconsin,23.0,,,,-4.0,
2020-08-01,Dane,4112,37,26.0,0.0,Wisconsin,-32.0,1.0,164.0,-20.0,-5.0,2.0
2020-08-01,Dodge,675,5,20.0,0.0,Wisconsin,7.0,16.0,,,1.0,-3.0
2020-08-01,Door,85,3,1.0,0.0,Wisconsin,174.0,,,,24.0,
2020-08-01,Douglas,122,0,9.0,0.0,Wisconsin,3.0,13.0,,,-10.0,
2020-08-01,Dunn,105,0,3.0,0.0,Wisconsin,-17.0,24.0,,18.0,-4.0,
2020-08-01,Grant,320,14,2.0,0.0,Wisconsin,-4.0,43.0,,,0.0,
2020-08-01,Green,125,1,2.0,0.0,Wisconsin,-5.0,,,,-6.0,
2020-08-01,Green,125,1,2.0,0.0,Wisconsin,29.0,,,,13.0,
2020-08-01,Iowa,63,0,1.0,0.0,Wisconsin,6.0,,,,0.0,
2020-08-01,Jackson,47,1,1.0,0.0,Wisconsin,16.0,,,,-8.0,
2020-08-01,Jefferson,550,5,6.0,0.0,Wisconsin,-2.0,37.0,,,-2.0,-1.0
2020-08-01,Juneau,122,1,3.0,0.0,Wisconsin,,36.0,,67.0,5.0,
2020-08-01,Kenosha,2453,53,26.0,1.0,Wisconsin,1.0,9.0,161.0,-3.0,-5.0,0.0
2020-08-01,Kewaunee,110,2,1.0,0.0,Wisconsin,,,,,5.0,
2020-08-01,Lafayette,105,0,2.0,0.0,Wisconsin,,,,,-7.0,
2020-08-01,Langlade,46,1,3.0,0.0,Wisconsin,29.0,,,,-9.0,
2020-08-01,Lincoln,61,0,1.0,0.0,Wisconsin,11.0,,,,-2.0,
2020-08-01,Manitowoc,295,1,8.0,0.0,Wisconsin,2.0,28.0,,,-1.0,-1.0
2020-08-01,Marathon,561,6,14.0,1.0,Wisconsin,-25.0,7.0,66.0,,-5.0,-2.0
2020-08-01,Marinette,298,3,18.0,0.0,Wisconsin,9.0,,,,-3.0,
2020-08-01,Marquette,69,1,0.0,0.0,Wisconsin,,,,,17.0,
2020-08-01,Milwaukee,19519,446,271.0,8.0,Wisconsin,-19.0,-1.0,185.0,-17.0,-12.0,1.0
2020-08-01,Monroe,212,1,7.0,0.0,Wisconsin,-3.0,33.0,,39.0,-10.0,
2020-08-01,Oconto,178,0,14.0,0.0,Wisconsin,,,,,6.0,
2020-08-01,Oneida,87,0,6.0,0.0,Wisconsin,30.0,59.0,,,5.0,
2020-08-01,Outagamie,1077,13,16.0,1.0,Wisconsin,-31.0,-1.0,181.0,-20.0,-5.0,-1.0
2020-08-01,Ozaukee,564,17,0.0,0.0,Wisconsin,-14.0,-5.0,,,-2.0,1.0
2020-08-01,Pierce,169,0,5.0,0.0,Wisconsin,33.0,,,,-5.0,
2020-08-01,Polk,117,2,6.0,0.0,Wisconsin,8.0,13.0,,,0.0,
2020-08-01,Portage,344,0,7.0,0.0,Wisconsin,-16.0,9.0,165.0,,-7.0,0.0
2020-08-01,Racine,3579,76,96.0,-1.0,Wisconsin,-6.0,8.0,,20.0,-6.0,0.0
2020-08-01,Richland,27,4,2.0,0.0,Wisconsin,,,,,-5.0,
2020-08-01,Rock,1492,26,15.0,0.0,Wisconsin,-3.0,15.0,,23.0,-4.0,-1.0
2020-08-01,Sauk,372,3,25.0,0.0,Wisconsin,30.0,57.0,,,-5.0,0.0
2020-08-01,Sawyer,36,0,2.0,0.0,Wisconsin,67.0,,,,7.0,
2020-08-01,Shawano,153,0,6.0,0.0,Wisconsin,20.0,31.0,,,-7.0,
2020-08-01,Sheboygan,586,5,8.0,0.0,Wisconsin,-11.0,17.0,,28.0,2.0,0.0
2020-08-01,Taylor,50,0,3.0,0.0,Wisconsin,-8.0,,,,7.0,
2020-08-01,Trempealeau,305,2,4.0,0.0,Wisconsin,,15.0,,,5.0,
2020-08-01,Vernon,58,0,3.0,0.0,Wisconsin,13.0,,,,5.0,
2020-08-01,Vilas,30,0,1.0,0.0,Wisconsin,45.0,,,,24.0,
2020-08-01,Walworth,1225,21,46.0,0.0,Wisconsin,10.0,30.0,,,-1.0,0.0
2020-08-01,Washington,860,23,6.0,0.0,Wisconsin,-9.0,7.0,,,0.0,0.0
2020-08-01,Waukesha,3578,54,90.0,1.0,Wisconsin,-19.0,7.0,239.0,,-5.0,1.0
2020-08-01,Waupaca,359,15,9.0,1.0,Wisconsin,21.0,22.0,,,-2.0,
2020-08-01,Waushara,100,0,1.0,0.0,Wisconsin,,,,,6.0,
2020-08-01,Winnebago,1041,17,27.0,0.0,Wisconsin,-10.0,7.0,,,-5.0,-1.0
2020-08-01,Wood,229,1,13.0,0.0,Wisconsin,-12.0,6.0,,,-9.0,0.0
2020-08-02,Adams,73,2,4.0,0.0,Wisconsin,,,,,0.0,
2020-08-02,Barron,255,3,2.0,0.0,Wisconsin,18.0,49.0,,,1.0,
2020-08-02,Brown,4008,51,46.0,0.0,Wisconsin,-10.0,8.0,118.0,-42.0,-8.0,0.0
2020-08-02,Calumet,256,2,10.0,0.0,Wisconsin,-9.0,-11.0,,,-6.0,
2020-08-02,Chippewa,209,0,0.0,0.0,Wisconsin,11.0,41.0,,,-6.0,
2020-08-02,Clark,174,7,1.0,0.0,Wisconsin,,,,,-6.0,
2020-08-02,Columbia,224,1,5.0,0.0,Wisconsin,29.0,20.0,,90.0,5.0,
2020-08-02,Dane,4198,37,86.0,0.0,Wisconsin,-26.0,-2.0,148.0,-26.0,-10.0,3.0
2020-08-02,Dodge,702,5,27.0,0.0,Wisconsin,-3.0,8.0,,,-3.0,-1.0
2020-08-02,Door,85,3,0.0,0.0,Wisconsin,166.0,,,,27.0,
2020-08-02,Douglas,133,0,11.0,0.0,Wisconsin,14.0,29.0,,,-3.0,
2020-08-02,Dunn,105,0,0.0,0.0,Wisconsin,-5.0,20.0,,20.0,-8.0,
2020-08-02,Grant,328,14,8.0,0.0,Wisconsin,0.0,29.0,,,-2.0,
2020-08-02,Green,130,1,5.0,0.0,Wisconsin,3.0,,,,-5.0,
2020-08-02,Green,130,1,5.0,0.0,Wisconsin,,,,,7.0,
2020-08-02,Iowa,63,0,0.0,0.0,Wisconsin,,,,,-6.0,
2020-08-02,Jackson,48,1,1.0,0.0,Wisconsin,,,,55.0,-11.0,
2020-08-02,Jefferson,556,5,6.0,0.0,Wisconsin,0.0,16.0,,17.0,-8.0,0.0
2020-08-02,Juneau,129,1,7.0,0.0,Wisconsin,,29.0,,53.0,-5.0,
2020-08-02,Kenosha,2474,53,21.0,0.0,Wisconsin,1.0,-7.0,88.0,,-9.0,1.0
2020-08-02,Kewaunee,110,2,0.0,0.0,Wisconsin,,,,,-3.0,
2020-08-02,Langlade,48,1,2.0,0.0,Wisconsin,,,,,-1.0,
2020-08-02,Lincoln,63,0,2.0,0.0,Wisconsin,18.0,,,,-6.0,
2020-08-02,Manitowoc,301,1,6.0,0.0,Wisconsin,4.0,23.0,,,-2.0,-1.0
2020-08-02,Marathon,578,6,17.0,0.0,Wisconsin,-8.0,6.0,38.0,,-10.0,1.0
2020-08-02,Marinette,315,3,17.0,0.0,Wisconsin,14.0,,,,2.0,
2020-08-02,Marquette,71,1,2.0,0.0,Wisconsin,,,,,12.0,
2020-08-02,Milwaukee,19727,446,208.0,0.0,Wisconsin,-16.0,-8.0,137.0,-27.0,-14.0,2.0
2020-08-02,Monroe,222,1,10.0,0.0,Wisconsin,4.0,33.0,,37.0,4.0,
2020-08-02,Oconto,183,0,5.0,0.0,Wisconsin,,,,,1.0,
2020-08-02,Oneida,88,0,1.0,0.0,Wisconsin,54.0,,,,-2.0,
2020-08-02,Outagamie,1102,13,25.0,0.0,Wisconsin,-18.0,-9.0,64.0,-26.0,-9.0,0.0
2020-08-02,Ozaukee,568,17,4.0,0.0,Wisconsin,-9.0,-7.0,,,-12.0,
2020-08-02,Pierce,170,0,1.0,0.0,Wisconsin,,,,,-8.0,
2020-08-02,Polk,120,2,3.0,0.0,Wisconsin,26.0,22.0,,,1.0,
2020-08-02,Portage,354,0,10.0,0.0,Wisconsin,-2.0,6.0,,,-11.0,
2020-08-02,Racine,3633,76,54.0,0.0,Wisconsin,-6.0,-4.0,,5.0,-8.0,1.0
2020-08-02,Richland,32,4,5.0,0.0,Wisconsin,,,,,-13.0,
2020-08-02,Rock,1501,26,9.0,0.0,Wisconsin,-1.0,5.0,,15.0,-7.0,0.0
2020-08-02,Sauk,386,3,14.0,0.0,Wisconsin,42.0,57.0,,,-10.0,1.0
2020-08-02,Sawyer,37,0,1.0,0.0,Wisconsin,,,,,7.0,
2020-08-02,Shawano,158,0,5.0,0.0,Wisconsin,25.0,,,,-12.0,
2020-08-02,Sheboygan,609,5,23.0,0.0,Wisconsin,-5.0,5.0,,19.0,-3.0,0.0
2020-08-02,Trempealeau,307,2,2.0,0.0,Wisconsin,,,,,3.0,
2020-08-02,Vernon,58,0,0.0,0.0,Wisconsin,,,,,-10.0,
2020-08-02,Vilas,38,0,8.0,0.0,Wisconsin,,,,,6.0,
2020-08-02,Walworth,1237,21,12.0,0.0,Wisconsin,10.0,19.0,,,-7.0,0.0
2020-08-02,Washington,880,23,20.0,0.0,Wisconsin,-6.0,-2.0,150.0,,-4.0,-1.0
2020-08-02,Waukesha,3663,55,85.0,1.0,Wisconsin,-13.0,-7.0,149.0,-5.0,-10.0,1.0
2020-08-02,Waupaca,370,15,11.0,0.0,Wisconsin,19.0,11.0,,,-7.0,
2020-08-02,Waushara,106,0,6.0,0.0,Wisconsin,,,,,-7.0,
2020-08-02,Winnebago,1055,17,14.0,0.0,Wisconsin,-6.0,-8.0,111.0,,-8.0,1.0
2020-08-02,Wood,238,1,9.0,0.0,Wisconsin,-1.0,5.0,,,-13.0,0.0
2020-08-03,Adams,73,2,0.0,0.0,Wisconsin,,,,,-20.0,
2020-08-03,Ashland,20,0,0.0,0.0,Wisconsin,,,,,-26.0,
2020-08-03,Barron,259,3,4.0,0.0,Wisconsin,10.0,34.0,,,-17.0,3.0
2020-08-03,Bayfield,20,1,0.0,0.0,Wisconsin,,,,,-18.0,
2020-08-03,Brown,4011,51,3.0,0.0,Wisconsin,-5.0,16.0,170.0,-43.0,-33.0,8.0
2020-08-03,Buffalo,41,2,0.0,0.0,Wisconsin,,,,,-19.0,
2020-08-03,Burnett,18,1,4.0,0.0,Wisconsin,,,,,-7.0,
2020-08-03,Calumet,258,2,2.0,0.0,Wisconsin,-3.0,4.0,,,-32.0,9.0
2020-08-03,Chippewa,210,0,1.0,0.0,Wisconsin,6.0,33.0,,,-23.0,5.0
2020-08-03,Clark,177,7,3.0,0.0,Wisconsin,,,,,-23.0,4.0
2020-08-03,Columbia,227,1,3.0,0.0,Wisconsin,22.0,11.0,,45.0,-25.0,6.0
2020-08-03,Crawford,62,0,0.0,0.0,Wisconsin,,,,,-25.0,
2020-08-03,Dane,4230,37,32.0,0.0,Wisconsin,-21.0,1.0,112.0,-39.0,-47.0,15.0
2020-08-03,Dodge,705,5,3.0,0.0,Wisconsin,0.0,9.0,,,-22.0,6.0
2020-08-03,Door,85,3,0.0,0.0,Wisconsin,155.0,,,,-8.0,
2020-08-03,Douglas,135,0,2.0,0.0,Wisconsin,14.0,9.0,,,-28.0,5.0
2020-08-03,Dunn,105,0,0.0,0.0,Wisconsin,-11.0,15.0,,6.0,-28.0,5.0
2020-08-03,Forest,59,4,0.0,0.0,Wisconsin,,,,,-17.0,
2020-08-03,Grant,329,14,1.0,0.0,Wisconsin,-4.0,21.0,,,-28.0,6.0
2020-08-03,Green,131,1,1.0,0.0,Wisconsin,-1.0,10.0,,,-30.0,8.0
2020-08-03,Green,131,1,1.0,0.0,Wisconsin,,,,,-18.0,
2020-08-03,Iowa,65,0,2.0,0.0,Wisconsin,,,,,-28.0,
2020-08-03,Jackson,49,1,1.0,0.0,Wisconsin,,,,33.0,-23.0,
2020-08-03,Jefferson,564,5,8.0,0.0,Wisconsin,1.0,18.0,,12.0,-29.0,7.0
2020-08-03,Juneau,129,1,0.0,0.0,Wisconsin,,28.0,,20.0,-16.0,3.0
2020-08-03,Kenosha,2506,55,32.0,2.0,Wisconsin,3.0,2.0,42.0,-23.0,-32.0,8.0
2020-08-03,Kewaunee,110,2,0.0,0.0,Wisconsin,,,,,-20.0,
2020-08-03,Lafayette,110,0,2.0,0.0,Wisconsin,,,,,-27.0,
2020-08-03,Langlade,49,1,1.0,0.0,Wisconsin,,,,,-25.0,
2020-08-03,Lincoln,64,0,1.0,0.0,Wisconsin,16.0,,,,-23.0,6.0
2020-08-03,Manitowoc,306,1,5.0,0.0,Wisconsin,6.0,18.0,,,-24.0,5.0
2020-08-03,Marathon,580,6,2.0,0.0,Wisconsin,-2.0,11.0,,,-29.0,6.0
2020-08-03,Marinette,331,3,16.0,0.0,Wisconsin,16.0,16.0,,,-18.0,4.0
2020-08-03,Marquette,71,1,0.0,0.0,Wisconsin,,,,,-13.0,
2020-08-03,Milwaukee,19855,446,128.0,0.0,Wisconsin,-11.0,0.0,81.0,-27.0,-38.0,10.0
2020-08-03,Monroe,226,1,4.0,0.0,Wisconsin,5.0,27.0,,9.0,-23.0,3.0
2020-08-03,Oconto,183,0,0.0,0.0,Wisconsin,,,,,-22.0,6.0
2020-08-03,Oneida,89,0,1.0,0.0,Wisconsin,39.0,58.0,,,-18.0,4.0
2020-08-03,Outagamie,1113,13,11.0,0.0,Wisconsin,-6.0,2.0,,-17.0,-33.0,9.0
2020-08-03,Ozaukee,604,18,36.0,1.0,Wisconsin,-3.0,2.0,106.0,,-38.0,12.0
2020-08-03,Pepin,40,0,0.0,0.0,Wisconsin,,,,,-22.0,
2020-08-03,Pierce,174,0,4.0,0.0,Wisconsin,,,,,-29.0,7.0
2020-08-03,Polk,120,2,0.0,0.0,Wisconsin,15.0,21.0,,,-25.0,5.0
2020-08-03,Portage,355,0,1.0,0.0,Wisconsin,-2.0,2.0,,,-33.0,9.0
2020-08-03,Price,21,0,-1.0,0.0,Wisconsin,,,,,-20.0,
2020-08-03,Racine,3653,76,20.0,0.0,Wisconsin,-2.0,6.0,,-3.0,-31.0,8.0
2020-08-03,Richland,32,4,0.0,0.0,Wisconsin,,,,,-26.0,
2020-08-03,Rock,1507,26,6.0,0.0,Wisconsin,1.0,0.0,,-2.0,-30.0,7.0
2020-08-03,Rusk,16,1,0.0,0.0,Wisconsin,,,,,-22.0,
2020-08-03,Sauk,392,3,6.0,0.0,Wisconsin,55.0,36.0,,,-26.0,5.0
2020-08-03,Sawyer,40,0,3.0,0.0,Wisconsin,,,,,-8.0,
2020-08-03,Shawano,161,0,3.0,0.0,Wisconsin,11.0,20.0,,,-26.0,5.0
2020-08-03,Sheboygan,622,5,13.0,0.0,Wisconsin,3.0,2.0,,14.0,-26.0,7.0
2020-08-03,Taylor,54,0,2.0,0.0,Wisconsin,8.0,,,,-21.0,
2020-08-03,Trempealeau,307,2,0.0,0.0,Wisconsin,,,,,-23.0,4.0
2020-08-03,Vernon,58,0,0.0,0.0,Wisconsin,-4.0,,,,-25.0,
2020-08-03,Vilas,38,0,0.0,0.0,Wisconsin,,,,,-10.0,
2020-08-03,Walworth,1258,21,21.0,0.0,Wisconsin,15.0,17.0,,15.0,-27.0,7.0
2020-08-03,Washburn,35,0,1.0,0.0,Wisconsin,,,,,-8.0,
2020-08-03,Washington,907,23,27.0,0.0,Wisconsin,2.0,11.0,,,-31.0,8.0
2020-08-03,Waukesha,3693,55,30.0,0.0,Wisconsin,-8.0,3.0,125.0,-2.0,-38.0,12.0
2020-08-03,Waupaca,379,15,9.0,0.0,Wisconsin,11.0,14.0,,,-22.0,5.0
2020-08-03,Waushara,107,0,1.0,0.0,Wisconsin,,,,,-20.0,
2020-08-03,Winnebago,1063,18,8.0,1.0,Wisconsin,-6.0,-1.0,,15.0,-31.0,8.0
2020-08-03,Wood,241,1,3.0,0.0,Wisconsin,5.0,8.0,,,-28.0,6.0
2020-08-04,Adams,76,2,3.0,0.0,Wisconsin,,,,,-18.0,
2020-08-04,Ashland,20,0,0.0,0.0,Wisconsin,,,,,-24.0,
2020-08-04,Barron,264,3,5.0,0.0,Wisconsin,12.0,30.0,,,-18.0,3.0
2020-08-04,Bayfield,21,1,1.0,0.0,Wisconsin,,,,,-19.0,
2020-08-04,Brown,4063,52,52.0,1.0,Wisconsin,-8.0,17.0,,-49.0,-33.0,8.0
2020-08-04,Buffalo,42,2,1.0,0.0,Wisconsin,,,,,-22.0,
2020-08-04,Burnett,19,1,1.0,0.0,Wisconsin,,,,,-13.0,
2020-08-04,Calumet,266,2,8.0,0.0,Wisconsin,1.0,8.0,,,-30.0,9.0
2020-08-04,Chippewa,212,0,2.0,0.0,Wisconsin,7.0,31.0,,,-25.0,6.0
2020-08-04,Clark,179,7,2.0,0.0,Wisconsin,,,,,-21.0,4.0
